meta-date;complaint-title;complaint-title href;readmore
18 Jan 2013, 10:15;Bantuan Air Bersih Untuk Kelurahan Pejagalan Teluk Gong.;https://www.lapor.go.id/laporan/detil/bantuan-air-bersih-untuk-kelurahan-pejagalan-teluk-gong;Tolong di bantu bantuan untuk Kelurahan Pejagalan, Kecamatan Penjaringan Teluk Gong bantuan belum ada, tidak ada air bersih kalau ada yang sakit pasti akan bertambah parah. Dan Apartemen Teluk Intan,listrik mati tidak bisa menggunakan lif.
18 Jan 2013, 10:15;Warga Muara Baru Butuh Bantuan;https://www.lapor.go.id/laporan/detil/warga-muara-baru-butuh-bantuan;Muara baru sudah 2hari kebanjiran, sampai tembok bolong pak. Tolong segera bantuannya, warga sudah kelaparan mau keluar cari makan tidak ada yang jualan. Terima kasih.
7 Jan 2019, 11:14;Banjir di Kedaung Kali Angke;https://www.lapor.go.id/laporan/detil/banjir-di-kedaung-kali-angke;Pak saya minta tolong ditinjau banjir di alamat: Daan Mogot Kelurahan Kedaung kali Angke, saya ucapkan terima kasih.
7 Jan 2019, 11:14;Banjir di Pluit Timur;https://www.lapor.go.id/laporan/detil/banjir-di-pluit-timur;Kami di daerah pluit timur, banjir naik terus padahal tidak hujan lebat, ini dikarenakan tanggulnya pecah, apa benar? Mohon bantuannya.
18 Jan 2013, 02:50;Permohonan Bantuan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-banjir;saya Inawati warga pluit. Pak Jokowi saya minta bantuan kenapa wilayah pluit air genangan makin naik tinggi sedangkan wilayah lain seperti muarakarang air sudah surut dan sekarang kering sama sekali kenapa pluit air makin tinggi. Pak Jokowi tolong dong bantuannya. terimakasih Pak Jokowi.
18 Jan 2013, 02:36;Korban di Taman Kota Sesak Nafas;https://www.lapor.go.id/laporan/detil/korban-di-taman-kota-sesak-nafas;"Bapak Pandit Jinaratana Kaharudin Keadaan bpk sekarang sesak nafas,  Alamat : Perumahan Taman Kota blok A 5 no 12 Jakarta Barat. 
Dimohon tim SAR secepatnya meluncur kesana. Terima kasih"
18 Jan 2013, 02:41;Banjir di Mangga Dua;https://www.lapor.go.id/laporan/detil/banjir-di-mangga-dua;saya melaporkan wilayah mangga dua gang burung banjir sepinggang. Termasuk Kelurahan Pinangsia banjir. Pak lurah meluncur basah2 kewarga
18 Jan 2013, 02:34;Bantuan Untuk kelurahan pejagalan, Penjaringan, teluk Gong;https://www.lapor.go.id/laporan/detil/bantuan-untuk-kelurahan-pejagalan-penjaringan-teluk-gong;tolong di bantu bantuan buat kelurahan pejagalan, kecamatan penjaringan Teluk Gong.bantuan belum ada
18 Jan 2013, 02:53;Permohonan Bantuan Penanganan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-penanganan-banjir-2;Selamat pagi Dinas penanggulangan bencana DKI Jakarta, kami dari warga Tambora kel. Tanah Sereal, Jakarta Barat minta perhatianya,karena wilayah kami terendam air setinggi 70cm sejak kemarin dan belum ada distribusi sama sekali. Trima kasih.
18 Jan 2013, 03:06;Banjir Cideng Akibat Luapan Dari 2 Kali;https://www.lapor.go.id/laporan/detil/banjir-cideng-akibat-luapan-dari-2-kali;Selamat Pagi. Mau tanya, bagaimana dengan air banjir di Cideng yang lambat sekali surut karena kita keluberan 2 kali, kali Cideng dan Banjir Kanal Barat (BKB) dekat Jati baru. Tolong agar Pemda DKI dapat dengan segera mengatasi masalah yang bikin kita kewalahan. Terima kasih - Janti.
18 Jan 2013, 02:45;Permohonan Bantuan Penanganan Banjir;https://www.lapor.go.id/laporan/detil/permohonan-bantuan-penanganan-banjir;Shalom Pak, mau tanya air banjir Cideng bgmn ini lambat sekali surut. Krn kt keluberan 2 kali cideng dan Bkb barat daerah Cideng dkt Jati baru. Tolong Pa
7 Jan 2019, 11:13;banjir di wilayah kelurahan kapuk;https://www.lapor.go.id/laporan/detil/banjir-di-wilayah-kelurahan-kapuk;Yth Bapak Wagub DKI Jakarta, kami warga kelurahan kapuk komplek bangun kapuk mas kami sudah menghubungi tim SAR berkali2 tapi mereka menolak untuk masuk mengevakuasi kita, sementara banjir sudah hampir mencapai lantai2 rumah kami. Sedangkan di rumah kami ada 1 bayi dan 4 org tua serta anak-anak dan sudah tidak ada persediaan makanan. Sementara air terus naik, mohon segera dibantu,pak karana keadaan sudah makin mengkhawatirkan. Terima kasih
